time_ms,trial,obstacle,condition,cameraPositionX,cameraPositionY,cameraPositionZ
2542.199999999997,1,human,left,0,1.5,2.95
2553.199999999997,1,human,left,0,1.5,2.95
2564.2999999999884,1,human,left,0,1.5,2.95
2574.899999999994,1,human,left,0,1.5,2.95
2585.5999999999913,1,human,left,0,1.5,2.95
2596.7999999999884,1,human,left,0,1.5,2.95
2608.199999999997,1,human,left,0,1.5,2.95
2619.199999999997,1,human,left,0,1.5,2.95
2630.2999999999884,1,human,left,0,1.5,2.95
2641.5,1,human,left,0,1.5,2.95
2652.399999999994,1,human,left,0,1.5,2.95
2664,1,human,left,0,1.5,2.95
2674.5999999999913,1,human,left,0,1.5,2.95
2685.7999999999884,1,human,left,0,1.5,2.95
2697,1,human,left,0,1.5,2.95
2708.399999999994,1,human,left,0,1.5,2.95
2719.2999999999884,1,human,left,0,1.5,2.95
2736.7999999999884,1,human,left,0,1.5,2.95
2741.899999999994,1,human,left,0,1.5,2.95
2752.699999999997,1,human,left,0,1.5,2.95
2769.2999999999884,1,human,left,0,1.5,2.95
2774.7999999999884,1,human,left,0,1.5,2.95
2785.899999999994,1,human,left,0,1.5,2.95
2797.199999999997,1,human,left,0,1.5,2.95
2808.199999999997,1,human,left,0,1.5,2.95
2819,1,human,left,0,1.5,2.95
2830.5999999999913,1,human,left,0,1.5,2.95
2841.2999999999884,1,human,left,0,1.5,2.95
2852.399999999994,1,human,left,0,1.5,2.95
2864.699999999997,1,human,left,0,1.5,2.95
2874.7999999999884,1,human,left,0,1.5,2.95
2885.5999999999913,1,human,left,0,1.5,2.95
2897.699999999997,1,human,left,0,1.5,2.95
2909.7999999999884,1,human,left,0,1.5,2.95
2933.2999999999884,1,human,left,0,1.5,2.95
2937.199999999997,1,human,left,0,1.5,2.95
2952.5999999999913,1,human,left,0,1.5,2.95
2964.2999999999884,1,human,left,0,1.5,2.95
2975.7999999999884,1,human,left,0,1.5,2.95
2987.5,1,human,left,0,1.5,2.95
2997.199999999997,1,human,left,0,1.5,2.95
3011.199999999997,1,human,left,0,1.5,2.95
3021.199999999997,1,human,left,0,1.5,2.95
3034.0999999999913,1,human,left,0,1.5,2.95
3041.2999999999884,1,human,left,0,1.5,2.95
3053.7999999999884,1,human,left,0,1.5,2.95
3064.0999999999913,1,human,left,0,1.5,2.95
3076.699999999997,1,human,left,0,1.5,2.95
3085.7999999999884,1,human,left,0,1.5,2.95
3707.5999999999913,1,human,left,0,1.5,2.95
3724.5999999999913,1,human,left,-0.05082807317376137,1.6760344505310059,0.04881772771477699
3736.7999999999884,1,human,left,-0.047207221388816833,1.6760367155075073,0.048566561192274094
3812.899999999994,1,human,left,-0.04706135019659996,1.676045298576355,0.048558663576841354
3853.5999999999913,1,human,left,-0.04546958580613136,1.6760262250900269,0.04838604852557182
3892.899999999994,1,human,left,-0.04507025331258774,1.67595374584198,0.04855799302458763
3935.899999999994,1,human,left,-0.04477860406041145,1.6758036613464355,0.048449330031871796
