time_ms,trial,obstacle,condition,cameraPositionX,cameraPositionY,cameraPositionZ
146224.8,9,cylinder,right,0.3629223704338074,1.5595629215240479,-3.474846601486206
146235.7,9,cylinder,right,0.36338624358177185,1.557631015777588,-3.464785575866699
146246.9,9,cylinder,right,0.3638603091239929,1.5558180809020996,-3.4546587467193604
146258,9,cylinder,right,0.364448219537735,1.5538815259933472,-3.444451332092285
146269.1,9,cylinder,right,0.365095317363739,1.5518064498901367,-3.4342448711395264
146280.2,9,cylinder,right,0.365985631942749,1.549628734588623,-3.4240119457244873
146291.3,9,cylinder,right,0.3669314980506897,1.5474612712860107,-3.4137868881225586
146302.3,9,cylinder,right,0.3679659962654114,1.5454552173614502,-3.4035933017730713
146313.5,9,cylinder,right,0.3688446581363678,1.5434218645095825,-3.3935036659240723
146324.7,9,cylinder,right,0.36979418992996216,1.541393756866455,-3.3834519386291504
146335.7,9,cylinder,right,0.37086221575737,1.539504051208496,-3.3732964992523193
146346.9,9,cylinder,right,0.37206214666366577,1.5377875566482544,-3.363034963607788
146357.9,9,cylinder,right,0.37338441610336304,1.5362974405288696,-3.3527088165283203
146369.1,9,cylinder,right,0.374763160943985,1.5348674058914185,-3.3423092365264893
146380.3,9,cylinder,right,0.3761272430419922,1.5333871841430664,-3.3319766521453857
146391.4,9,cylinder,right,0.37747204303741455,1.5319995880126953,-3.321704149246216
146402.5,9,cylinder,right,0.37882980704307556,1.5311318635940552,-3.3113698959350586
146413.6,9,cylinder,right,0.38015514612197876,1.531187653541565,-3.3008480072021484
146424.7,9,cylinder,right,0.38146764039993286,1.5318193435668945,-3.2902047634124756
146435.9,9,cylinder,right,0.3829081952571869,1.5321629047393799,-3.2794742584228516
146446.8,9,cylinder,right,0.3843943774700165,1.532072901725769,-3.268660545349121
146457.9,9,cylinder,right,0.3857470750808716,1.532390832901001,-3.2578701972961426
146469,9,cylinder,right,0.386823832988739,1.5331977605819702,-3.2471420764923096
146480.1,9,cylinder,right,0.38773447275161743,1.5339648723602295,-3.236407995223999
146491.3,9,cylinder,right,0.3885660767555237,1.5344611406326294,-3.2256274223327637
146502.5,9,cylinder,right,0.3891434371471405,1.5349136590957642,-3.2148823738098145
146513.7,9,cylinder,right,0.3897135853767395,1.53522789478302,-3.2040696144104004
146524.8,9,cylinder,right,0.3902283310890198,1.5352802276611328,-3.193244457244873
146535.6,9,cylinder,right,0.3905866742134094,1.5351272821426392,-3.182400703430176
146546.8,9,cylinder,right,0.3908087909221649,1.5349483489990234,-3.171607494354248
146557.9,9,cylinder,right,0.3908633291721344,1.5349408388137817,-3.160860538482666
146569.3,9,cylinder,right,0.39084392786026,1.5349076986312866,-3.15018367767334
146580.2,9,cylinder,right,0.39069733023643494,1.5349469184875488,-3.1395819187164307
146591.5,9,cylinder,right,0.39055585861206055,1.5348411798477173,-3.129032611846924
146602.2,9,cylinder,right,0.3903385400772095,1.5346218347549438,-3.1185739040374756
146613.6,9,cylinder,right,0.3900947570800781,1.5343749523162842,-3.108198881149292
146624.7,9,cylinder,right,0.38978472352027893,1.5342918634414673,-3.097766399383545
146635.8,9,cylinder,right,0.389367014169693,1.5344864130020142,-3.0873851776123047
146647,9,cylinder,right,0.38895583152770996,1.5347530841827393,-3.0770208835601807
146657.9,9,cylinder,right,0.3885284960269928,1.5350520610809326,-3.0667598247528076
146669.3,9,cylinder,right,0.3880458176136017,1.535279393196106,-3.0565598011016846
146680.2,9,cylinder,right,0.3874601721763611,1.5353672504425049,-3.0465281009674072
146691.2,9,cylinder,right,0.3868222236633301,1.53548002243042,-3.0366313457489014
146702.3,9,cylinder,right,0.3861660957336426,1.5356618165969849,-3.0267908573150635
146713.6,9,cylinder,right,0.385608971118927,1.5359798669815063,-3.016834020614624
146724.7,9,cylinder,right,0.385041207075119,1.5362625122070312,-3.006852865219116
146735.7,9,cylinder,right,0.38449394702911377,1.5364924669265747,-2.9968392848968506
146746.9,9,cylinder,right,0.38390687108039856,1.536655306816101,-2.986867904663086
146757.9,9,cylinder,right,0.3832676112651825,1.536568522453308,-2.976992607116699
146769.1,9,cylinder,right,0.3826226592063904,1.5364381074905396,-2.9671311378479004
146780.2,9,cylinder,right,0.3819460868835449,1.5361626148223877,-2.9573147296905518
146791.5,9,cylinder,right,0.38126763701438904,1.5358155965805054,-2.9474172592163086
146802.3,9,cylinder,right,0.3805716931819916,1.535331130027771,-2.937525987625122
146813.7,9,cylinder,right,0.37982213497161865,1.5346087217330933,-2.927619457244873
146824.8,9,cylinder,right,0.3790418207645416,1.5338340997695923,-2.917698383331299
146835.7,9,cylinder,right,0.37817779183387756,1.5329339504241943,-2.907764434814453
146846.8,9,cylinder,right,0.37725234031677246,1.531968116760254,-2.8978190422058105
146857.9,9,cylinder,right,0.37631893157958984,1.5308499336242676,-2.887754201889038
146869.1,9,cylinder,right,0.3753506541252136,1.5296339988708496,-2.8775439262390137
146880.1,9,cylinder,right,0.37440499663352966,1.5283267498016357,-2.867237091064453
146891.4,9,cylinder,right,0.3734284043312073,1.526898980140686,-2.8568618297576904
146902.4,9,cylinder,right,0.37237754464149475,1.5255000591278076,-2.8464343547821045
146913.7,9,cylinder,right,0.37130844593048096,1.5240275859832764,-2.835984468460083
146924.6,9,cylinder,right,0.37021881341934204,1.5224504470825195,-2.8255887031555176
146935.6,9,cylinder,right,0.3690504729747772,1.5209033489227295,-2.815206289291382
146946.9,9,cylinder,right,0.3679109215736389,1.5194398164749146,-2.804731607437134
146957.9,9,cylinder,right,0.36671900749206543,1.5180076360702515,-2.7940919399261475
146969.3,9,cylinder,right,0.36544936895370483,1.516498327255249,-2.7835562229156494
146980.3,9,cylinder,right,0.3641243577003479,1.5147827863693237,-2.773092031478882
146991.4,9,cylinder,right,0.36274921894073486,1.5131025314331055,-2.762709140777588
147002.3,9,cylinder,right,0.3612006902694702,1.5117802619934082,-2.7524573802948
147013.6,9,cylinder,right,0.35963770747184753,1.5113601684570312,-2.7421131134033203
147024.8,9,cylinder,right,0.35819870233535767,1.5120112895965576,-2.7314183712005615
147034.4,9,cylinder,right,0.35664525628089905,1.5124139785766602,-2.720888137817383
147045.6,9,cylinder,right,0.35506319999694824,1.5119848251342773,-2.710110902786255
147056.8,9,cylinder,right,0.353551983833313,1.5114455223083496,-2.699345827102661
147068.1,9,cylinder,right,0.3519625961780548,1.5120973587036133,-2.688563346862793
147079.1,9,cylinder,right,0.35056596994400024,1.5135902166366577,-2.6775641441345215
147090.3,9,cylinder,right,0.34927019476890564,1.515383243560791,-2.666414260864258
147101.3,9,cylinder,right,0.34799814224243164,1.517181396484375,-2.6551549434661865
147112.7,9,cylinder,right,0.34674006700515747,1.5182592868804932,-2.6440813541412354
147123.9,9,cylinder,right,0.3455207347869873,1.5187581777572632,-2.633044481277466
147134.9,9,cylinder,right,0.34442654252052307,1.5192244052886963,-2.62202525138855
147146.2,9,cylinder,right,0.3433525562286377,1.5196388959884644,-2.6110644340515137
147157.4,9,cylinder,right,0.34226080775260925,1.5201863050460815,-2.6002628803253174
147168.4,9,cylinder,right,0.3411286473274231,1.5206596851348877,-2.5894150733947754
147179.4,9,cylinder,right,0.34013631939888,1.521038293838501,-2.578522205352783
147190.6,9,cylinder,right,0.3392830491065979,1.5213162899017334,-2.567650556564331
147201.7,9,cylinder,right,0.3385652005672455,1.5213104486465454,-2.556837320327759
147212.7,9,cylinder,right,0.33797094225883484,1.5212055444717407,-2.546107053756714
147223.9,9,cylinder,right,0.3374477028846741,1.521182656288147,-2.5354933738708496
147235.2,9,cylinder,right,0.3369707465171814,1.5213745832443237,-2.5248022079467773
147246.5,9,cylinder,right,0.3365989029407501,1.5215733051300049,-2.5140106678009033
147257.1,9,cylinder,right,0.3362433612346649,1.5216656923294067,-2.503296136856079
147268.4,9,cylinder,right,0.33585605025291443,1.521649956703186,-2.492736339569092
147279.4,9,cylinder,right,0.3353663682937622,1.5216156244277954,-2.4824790954589844
147289.4,9,cylinder,right,0.33490511775016785,1.5215409994125366,-2.4722225666046143
147300.1,9,cylinder,right,0.3344491124153137,1.5216060876846313,-2.461954116821289
147311.4,9,cylinder,right,0.33401432633399963,1.5216639041900635,-2.4516119956970215
147322.6,9,cylinder,right,0.3337002396583557,1.5217491388320923,-2.441127300262451
147333.8,9,cylinder,right,0.3334363102912903,1.5216904878616333,-2.4306538105010986
147345.1,9,cylinder,right,0.3331413269042969,1.5214811563491821,-2.420224666595459
147355.3,9,cylinder,right,0.33272403478622437,1.521079182624817,-2.4099183082580566
147366.6,9,cylinder,right,0.33235999941825867,1.520531415939331,-2.399606466293335
147377.6,9,cylinder,right,0.33200782537460327,1.5198405981063843,-2.3892621994018555
147389.1,9,cylinder,right,0.33170002698898315,1.5189484357833862,-2.378911018371582
147400.3,9,cylinder,right,0.33146342635154724,1.5179572105407715,-2.3684966564178467
147411.6,9,cylinder,right,0.3313729763031006,1.5169063806533813,-2.358032703399658
147422.7,9,cylinder,right,0.3312506377696991,1.5156958103179932,-2.3476243019104004
147434.2,9,cylinder,right,0.3311220407485962,1.514255404472351,-2.3372106552124023
147444.2,9,cylinder,right,0.3310216963291168,1.5126218795776367,-2.326831579208374
147455.2,9,cylinder,right,0.3309854567050934,1.5107477903366089,-2.316494941711426
147466.6,9,cylinder,right,0.33104217052459717,1.5086919069290161,-2.306182861328125
147477.7,9,cylinder,right,0.3311081826686859,1.5064553022384644,-2.29591703414917
147489,9,cylinder,right,0.3312740623950958,1.5042554140090942,-2.2856993675231934
147500.2,9,cylinder,right,0.33154451847076416,1.5019406080245972,-2.275531768798828
147511.5,9,cylinder,right,0.3319754898548126,1.4995537996292114,-2.2655601501464844
147522.6,9,cylinder,right,0.33254191279411316,1.4971966743469238,-2.25565767288208
147533.8,9,cylinder,right,0.3332103192806244,1.4951807260513306,-2.2457990646362305
147544.9,9,cylinder,right,0.3339318633079529,1.4933466911315918,-2.2359511852264404
147556.1,9,cylinder,right,0.33475321531295776,1.4917089939117432,-2.225926160812378
147567.1,9,cylinder,right,0.3355468511581421,1.4904707670211792,-2.2157609462738037
147578.1,9,cylinder,right,0.3364371657371521,1.489263653755188,-2.205547332763672
147589.4,9,cylinder,right,0.33743807673454285,1.4881672859191895,-2.195338010787964
147600.4,9,cylinder,right,0.338509202003479,1.4875068664550781,-2.1850850582122803
147611.5,9,cylinder,right,0.33959993720054626,1.4875378608703613,-2.174684524536133
147622.6,9,cylinder,right,0.34072592854499817,1.4874564409255981,-2.164257526397705
147633.8,9,cylinder,right,0.3418225347995758,1.487121820449829,-2.153856039047241
147644.8,9,cylinder,right,0.3427930176258087,1.4873214960098267,-2.143524646759033
147655.9,9,cylinder,right,0.3437224328517914,1.4880422353744507,-2.133143901824951
147667.1,9,cylinder,right,0.3446074426174164,1.489097237586975,-2.1226606369018555
147678.3,9,cylinder,right,0.3454204499721527,1.4899154901504517,-2.1123011112213135
147689.4,9,cylinder,right,0.346129834651947,1.4905598163604736,-2.102224111557007
147700.5,9,cylinder,right,0.34669798612594604,1.4913601875305176,-2.0922162532806396
147711.7,9,cylinder,right,0.3471604287624359,1.4921783208847046,-2.0822322368621826
147722.6,9,cylinder,right,0.34749701619148254,1.4931375980377197,-2.0719618797302246
147733.9,9,cylinder,right,0.3477002680301666,1.4939937591552734,-2.0615313053131104
147744.9,9,cylinder,right,0.3476494550704956,1.4947172403335571,-2.0510761737823486
147756.1,9,cylinder,right,0.34739330410957336,1.4952728748321533,-2.0408644676208496
147767.3,9,cylinder,right,0.3469793200492859,1.495981216430664,-2.0306801795959473
147778.3,9,cylinder,right,0.34641799330711365,1.496833086013794,-2.0205650329589844
147789.5,9,cylinder,right,0.34567850828170776,1.4974769353866577,-2.0106678009033203
147800.5,9,cylinder,right,0.34465292096138,1.4979549646377563,-2.000779628753662
147811.7,9,cylinder,right,0.34344682097435,1.4982298612594604,-1.9910719394683838
147822.7,9,cylinder,right,0.3420955240726471,1.4984900951385498,-1.9814391136169434
147834,9,cylinder,right,0.3407477140426636,1.4990776777267456,-1.9719349145889282
147845.1,9,cylinder,right,0.3391695022583008,1.4997316598892212,-1.9624892473220825
147856.1,9,cylinder,right,0.3374299705028534,1.5000762939453125,-1.9531774520874023
147867.2,9,cylinder,right,0.33552271127700806,1.5003470182418823,-1.9440433979034424
147878.3,9,cylinder,right,0.3334435224533081,1.5006424188613892,-1.9351316690444946
147889.5,9,cylinder,right,0.33127516508102417,1.5008848905563354,-1.926348090171814
147900.5,9,cylinder,right,0.3290000855922699,1.5011136531829834,-1.9176487922668457
147911.7,9,cylinder,right,0.32656165957450867,1.5013498067855835,-1.9089725017547607
147922.6,9,cylinder,right,0.3239522874355316,1.5016201734542847,-1.9002968072891235
147933.9,9,cylinder,right,0.3212098777294159,1.501878261566162,-1.891683578491211
147945.2,9,cylinder,right,0.31830570101737976,1.5021233558654785,-1.883081078529358
147956.2,9,cylinder,right,0.3153749704360962,1.5022656917572021,-1.874584674835205
147967.3,9,cylinder,right,0.31236961483955383,1.5023947954177856,-1.866237759590149
147978.2,9,cylinder,right,0.30926963686943054,1.5024452209472656,-1.8579188585281372
147989.5,9,cylinder,right,0.30597811937332153,1.5023196935653687,-1.8494893312454224
148000.4,9,cylinder,right,0.3025497496128082,1.5020695924758911,-1.8409669399261475
148011.6,9,cylinder,right,0.29902973771095276,1.5017175674438477,-1.8324402570724487
148022.8,9,cylinder,right,0.29542189836502075,1.501233696937561,-1.823958158493042
148037,9,cylinder,right,0.29173481464385986,1.500522255897522,-1.8156118392944336
148045.1,9,cylinder,right,0.2879037857055664,1.4993925094604492,-1.8075953722000122
148055.7,9,cylinder,right,0.2840074598789215,1.4981462955474854,-1.7995685338974
148066.9,9,cylinder,right,0.28008022904396057,1.4969313144683838,-1.7914472818374634
148078.1,9,cylinder,right,0.2760999798774719,1.4957247972488403,-1.7832036018371582
148089.3,9,cylinder,right,0.2720712423324585,1.4944605827331543,-1.7751026153564453
148100.4,9,cylinder,right,0.26797640323638916,1.492994785308838,-1.7671643495559692
148111.5,9,cylinder,right,0.2638462483882904,1.4915177822113037,-1.759375810623169
148122.6,9,cylinder,right,0.2596184015274048,1.4902873039245605,-1.7517890930175781
148133.8,9,cylinder,right,0.2553103566169739,1.4892979860305786,-1.744138479232788
148144.9,9,cylinder,right,0.2508709132671356,1.4885399341583252,-1.736371397972107
148156.1,9,cylinder,right,0.24620133638381958,1.4877790212631226,-1.7283375263214111
148167.2,9,cylinder,right,0.24139593541622162,1.4868934154510498,-1.720344066619873
148178.2,9,cylinder,right,0.2364504635334015,1.4858670234680176,-1.7124255895614624
148189.4,9,cylinder,right,0.23142801225185394,1.4849807024002075,-1.7046082019805908
148200.5,9,cylinder,right,0.22644798457622528,1.4842212200164795,-1.6970186233520508
148211.7,9,cylinder,right,0.22141514718532562,1.4834420680999756,-1.6896294355392456
148222.6,9,cylinder,right,0.2164161056280136,1.482658863067627,-1.682342529296875
148234,9,cylinder,right,0.21127323806285858,1.4825079441070557,-1.674940586090088
148245,9,cylinder,right,0.20600029826164246,1.483524203300476,-1.6673437356948853
148256,9,cylinder,right,0.200628861784935,1.4849389791488647,-1.6596224308013916
148267.3,9,cylinder,right,0.19507478177547455,1.485046148300171,-1.6520744562149048
148278.3,9,cylinder,right,0.18947388231754303,1.4852666854858398,-1.6447449922561646
148289.2,9,cylinder,right,0.18376848101615906,1.487073302268982,-1.637231469154358
148300.3,9,cylinder,right,0.1781528890132904,1.4890153408050537,-1.629606008529663
148311.7,9,cylinder,right,0.17251206934452057,1.4898450374603271,-1.622274398803711
148322.5,9,cylinder,right,0.16695447266101837,1.4909861087799072,-1.6150680780410767
148333.9,9,cylinder,right,0.16137652099132538,1.4924468994140625,-1.607901930809021
148344.9,9,cylinder,right,0.15585005283355713,1.4940077066421509,-1.6007102727890015
148356,9,cylinder,right,0.15036775171756744,1.495382308959961,-1.5935630798339844
148367.1,9,cylinder,right,0.14492468535900116,1.4966508150100708,-1.586540937423706
148378.2,9,cylinder,right,0.1395280808210373,1.4977312088012695,-1.5796229839324951
148389.4,9,cylinder,right,0.13419221341609955,1.49855637550354,-1.57265305519104
148400.4,9,cylinder,right,0.1288362592458725,1.4993315935134888,-1.565739631652832
148411.5,9,cylinder,right,0.12362615764141083,1.5001522302627563,-1.5588840246200562
148422.6,9,cylinder,right,0.1185448095202446,1.500873327255249,-1.5521807670593262
148433.8,9,cylinder,right,0.11364711821079254,1.5015053749084473,-1.5455859899520874
148444.9,9,cylinder,right,0.10896030068397522,1.5021138191223145,-1.5392181873321533
148455.9,9,cylinder,right,0.10433997213840485,1.5026606321334839,-1.5329252481460571
148467.2,9,cylinder,right,0.09970246255397797,1.5032187700271606,-1.5267295837402344
148478.2,9,cylinder,right,0.09505409747362137,1.5037275552749634,-1.520496129989624
148489.4,9,cylinder,right,0.0904005765914917,1.5042701959609985,-1.514578104019165
148500.4,9,cylinder,right,0.08580192923545837,1.5044822692871094,-1.5081686973571777
148511.7,9,cylinder,right,0.08104249835014343,1.5063685178756714,-1.502382755279541
148522.6,9,cylinder,right,0.0761994943022728,1.5064961910247803,-1.496218204498291
148533.8,9,cylinder,right,0.07167379558086395,1.507616400718689,-1.4908416271209717
148544.9,9,cylinder,right,0.06661102175712585,1.5080434083938599,-1.4852931499481201
148556.1,9,cylinder,right,0.061682552099227905,1.5091638565063477,-1.4794305562973022
148567.2,9,cylinder,right,0.0569620244204998,1.5098947286605835,-1.4731884002685547
148578.2,9,cylinder,right,0.05238112807273865,1.5111757516860962,-1.467389464378357
148589.5,9,cylinder,right,0.04769612103700638,1.512171983718872,-1.4616554975509644
148600.5,9,cylinder,right,0.04305257648229599,1.5130541324615479,-1.4563205242156982
148611.5,9,cylinder,right,0.03832332044839859,1.5137004852294922,-1.4508938789367676
148622.6,9,cylinder,right,0.033785052597522736,1.5141808986663818,-1.4453963041305542
148633.8,9,cylinder,right,0.029424624517560005,1.5147372484207153,-1.4396744966506958
148644.8,9,cylinder,right,0.025077851489186287,1.5150022506713867,-1.434131145477295
148655.9,9,cylinder,right,0.02086026407778263,1.5153248310089111,-1.428471565246582
148667.1,9,cylinder,right,0.016575774177908897,1.5155385732650757,-1.4229650497436523
148678.1,9,cylinder,right,0.012338717468082905,1.5155980587005615,-1.4173465967178345
148689.3,9,cylinder,right,0.00823974423110485,1.5154378414154053,-1.4119133949279785
148700.4,9,cylinder,right,0.0041499994695186615,1.515376329421997,-1.4063924551010132
148711.6,9,cylinder,right,-0.0001421419729012996,1.5150247812271118,-1.4007713794708252
148722.6,9,cylinder,right,-0.004129593260586262,1.5145180225372314,-1.3952710628509521
148733.9,9,cylinder,right,-0.00831651035696268,1.513892412185669,-1.389597773551941
148745,9,cylinder,right,-0.012148898094892502,1.513090968132019,-1.3842076063156128
148756.1,9,cylinder,right,-0.0157749205827713,1.5123679637908936,-1.3787299394607544
148767.2,9,cylinder,right,-0.01934766210615635,1.5110478401184082,-1.3733633756637573
148778.2,9,cylinder,right,-0.022711260244250298,1.5090351104736328,-1.3680059909820557
148789.6,9,cylinder,right,-0.02590300887823105,1.507967472076416,-1.362598180770874
148800.5,9,cylinder,right,-0.02905990555882454,1.5064828395843506,-1.3571187257766724
148811.8,9,cylinder,right,-0.031820088624954224,1.504232406616211,-1.351754903793335
148822.9,9,cylinder,right,-0.03449317067861557,1.5025403499603271,-1.346606969833374
148834.1,9,cylinder,right,-0.037219252437353134,1.500547170639038,-1.3411612510681152
148845.1,9,cylinder,right,-0.039504826068878174,1.4984885454177856,-1.336165428161621
148856,9,cylinder,right,-0.04179655387997627,1.496709942817688,-1.3311864137649536
148867.3,9,cylinder,right,-0.044198889285326004,1.4950549602508545,-1.3260021209716797
148878.4,9,cylinder,right,-0.04670049995183945,1.493278980255127,-1.3206455707550049
148889.6,9,cylinder,right,-0.049255844205617905,1.4916383028030396,-1.3152283430099487
148900.6,9,cylinder,right,-0.05181380733847618,1.4903600215911865,-1.3096803426742554
148911.8,9,cylinder,right,-0.05431758984923363,1.4893100261688232,-1.304160237312317
148922.7,9,cylinder,right,-0.05666179955005646,1.488344430923462,-1.2986913919448853
148933.9,9,cylinder,right,-0.05881804600358009,1.4875268936157227,-1.2931982278823853
148945.1,9,cylinder,right,-0.061130277812480927,1.4868426322937012,-1.2876204252243042
148956.1,9,cylinder,right,-0.0632697194814682,1.4862538576126099,-1.2818827629089355
148967.3,9,cylinder,right,-0.06511098146438599,1.485808253288269,-1.276068925857544
148978.3,9,cylinder,right,-0.06698624044656754,1.485495924949646,-1.270206332206726
148989.5,9,cylinder,right,-0.06891219317913055,1.4852311611175537,-1.2643721103668213
149000.6,9,cylinder,right,-0.07045738399028778,1.4849016666412354,-1.2582181692123413
149011.7,9,cylinder,right,-0.0717516615986824,1.4845333099365234,-1.2521635293960571
149022.7,9,cylinder,right,-0.07310131192207336,1.4842774868011475,-1.2460228204727173
149034,9,cylinder,right,-0.07424868643283844,1.4840426445007324,-1.239928960800171
149045.1,9,cylinder,right,-0.07550882548093796,1.4835374355316162,-1.2338687181472778
149056.1,9,cylinder,right,-0.0766589492559433,1.4832408428192139,-1.2278468608856201
149067.3,9,cylinder,right,-0.07771246135234833,1.4828927516937256,-1.2220104932785034
149078.2,9,cylinder,right,-0.07877460867166519,1.4826260805130005,-1.2164232730865479
149089.4,9,cylinder,right,-0.07961338013410568,1.4824055433273315,-1.2109766006469727
149100.4,9,cylinder,right,-0.0800807848572731,1.482113242149353,-1.2056808471679688
149111.7,9,cylinder,right,-0.0803082287311554,1.4818309545516968,-1.2003586292266846
